age,job,marital,education,default,balance,housing,loan,duration,campaign,pdays,previous,poutcome,deposit
29,services,single,secondary,no,84,no,yes,587,3,-1,0,unknown,yes
33,services,married,secondary,no,114,no,yes,676,1,-1,0,unknown,yes
36,technician,married,primary,no,0,no,no,584,1,-1,0,unknown,yes
28,blue-collar,single,secondary,no,-127,yes,no,1044,3,-1,0,unknown,yes
55,blue-collar,married,secondary,no,49,yes,no,494,4,-1,0,unknown,yes
51,technician,married,secondary,no,216,no,no,615,2,-1,0,unknown,yes
39,technician,single,secondary,no,506,yes,no,718,2,-1,0,unknown,yes
42,blue-collar,divorced,primary,no,213,yes,no,434,3,-1,0,unknown,yes
33,services,single,secondary,no,170,no,no,782,1,-1,0,unknown,yes
36,entrepreneur,divorced,tertiary,no,776,no,yes,722,3,-1,0,unknown,yes
45,technician,married,secondary,no,879,no,no,621,2,-1,0,unknown,yes
37,self-employed,married,secondary,no,1633,no,no,629,2,-1,0,unknown,yes
46,unemployed,married,secondary,no,926,no,no,385,5,-1,0,unknown,yes
32,self-employed,single,tertiary,no,2559,no,no,889,1,-1,0,unknown,yes
28,technician,single,secondary,no,909,no,yes,532,1,-1,0,unknown,yes
45,admin.,divorced,secondary,no,-176,no,yes,574,1,-1,0,unknown,yes
41,blue-collar,single,secondary,yes,1085,yes,yes,599,1,-1,0,unknown,yes
59,blue-collar,divorced,primary,no,1265,no,yes,849,1,-1,0,unknown,yes
47,technician,single,secondary,no,-239,yes,yes,973,3,-1,0,unknown,yes
31,blue-collar,single,secondary,no,726,no,no,719,2,-1,0,unknown,yes
31,management,single,tertiary,no,296,no,yes,509,4,-1,0,unknown,yes
33,entrepreneur,married,secondary,no,-627,yes,yes,740,1,-1,0,unknown,yes
52,entrepreneur,married,tertiary,yes,-468,no,no,534,1,-1,0,unknown,yes
26,self-employed,single,secondary,no,551,no,no,531,1,-1,0,unknown,yes
25,technician,single,secondary,no,0,no,yes,634,1,-1,0,unknown,yes
25,blue-collar,married,secondary,no,101,no,yes,460,3,-1,0,unknown,yes
28,blue-collar,single,secondary,no,517,no,yes,681,1,-1,0,unknown,yes
33,entrepreneur,divorced,tertiary,no,37,no,yes,1082,1,-1,0,unknown,yes
45,management,divorced,tertiary,no,854,no,yes,730,1,-1,0,unknown,yes
36,services,married,secondary,no,30,no,yes,716,5,-1,0,unknown,yes
26,blue-collar,single,secondary,yes,81,no,yes,803,2,-1,0,unknown,yes
38,technician,married,secondary,no,0,no,no,635,1,-1,0,unknown,yes
56,blue-collar,single,secondary,no,663,no,yes,819,3,-1,0,unknown,yes
26,admin.,single,secondary,no,102,no,yes,658,2,-1,0,unknown,yes
26,technician,married,secondary,no,370,no,yes,1061,4,-1,0,unknown,yes
25,blue-collar,single,secondary,no,189,no,yes,687,2,-1,0,unknown,yes
26,unemployed,single,secondary,no,111,no,no,537,1,-1,0,unknown,yes
40,blue-collar,married,primary,no,665,yes,no,781,1,-1,0,unknown,yes
37,admin.,married,primary,no,214,yes,no,645,1,-1,0,unknown,yes
43,blue-collar,single,primary,no,0,no,no,1242,1,-1,0,unknown,yes
41,services,divorced,tertiary,no,1583,yes,no,662,1,-1,0,unknown,yes
49,blue-collar,married,secondary,no,0,no,yes,625,1,-1,0,unknown,yes
29,admin.,divorced,tertiary,yes,0,no,yes,426,3,-1,0,unknown,yes
39,services,divorced,secondary,no,687,yes,no,869,1,-1,0,unknown,yes
38,management,married,tertiary,yes,327,yes,yes,556,5,-1,0,unknown,yes
26,technician,married,secondary,no,-119,no,yes,359,5,-1,0,unknown,yes
32,management,married,tertiary,no,794,yes,yes,1014,1,-1,0,unknown,yes
33,blue-collar,married,primary,no,-191,yes,yes,1290,4,-1,0,unknown,yes
31,management,single,tertiary,no,409,no,yes,564,5,-1,0,unknown,yes
49,blue-collar,married,primary,no,3,no,yes,1439,6,-1,0,unknown,yes
27,unemployed,single,primary,no,9,no,yes,919,2,-1,0,unknown,yes
30,blue-collar,single,secondary,no,155,yes,yes,1426,3,-1,0,unknown,yes
35,blue-collar,married,secondary,no,1330,no,no,901,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,-29,yes,no,998,4,-1,0,unknown,yes
45,entrepreneur,married,unknown,no,3133,yes,yes,804,1,-1,0,unknown,yes
34,admin.,married,secondary,no,-33,yes,yes,961,1,-1,0,unknown,yes
28,admin.,single,secondary,no,-170,no,yes,720,2,-1,0,unknown,yes
25,blue-collar,single,secondary,no,1243,no,yes,1341,7,-1,0,unknown,yes
30,blue-collar,single,secondary,no,1598,yes,no,634,1,-1,0,unknown,yes
30,services,married,secondary,no,5,no,yes,829,5,-1,0,unknown,yes
47,services,married,secondary,no,367,yes,no,476,4,-1,0,unknown,yes
57,admin.,divorced,secondary,no,658,no,no,724,1,-1,0,unknown,yes
38,management,married,tertiary,no,1722,yes,no,500,1,-1,0,unknown,yes
54,technician,married,secondary,no,-315,no,yes,2029,1,-1,0,unknown,yes
25,blue-collar,single,primary,no,2483,no,no,1499,3,-1,0,unknown,yes
30,blue-collar,married,secondary,no,0,yes,yes,1399,1,-1,0,unknown,yes
26,management,single,tertiary,no,45,no,no,1187,3,-1,0,unknown,yes
31,student,married,primary,no,46,yes,no,487,1,-1,0,unknown,yes
29,blue-collar,single,secondary,no,482,no,yes,1097,3,-1,0,unknown,yes
49,blue-collar,married,secondary,no,3728,yes,no,1060,2,-1,0,unknown,yes
60,retired,divorced,secondary,no,1099,no,no,764,2,-1,0,unknown,yes
60,management,married,tertiary,no,2222,yes,no,1120,2,-1,0,unknown,yes
29,management,single,tertiary,no,983,yes,no,963,2,-1,0,unknown,yes
55,management,divorced,secondary,no,204,yes,no,1973,2,-1,0,unknown,yes
44,admin.,married,secondary,no,1074,yes,no,911,2,-1,0,unknown,yes
47,technician,married,secondary,no,3466,yes,no,853,2,-1,0,unknown,yes
35,admin.,married,secondary,no,-203,yes,no,1649,2,-1,0,unknown,yes
35,entrepreneur,married,secondary,no,2436,no,yes,1397,3,-1,0,unknown,yes
38,technician,married,secondary,no,976,yes,no,766,3,-1,0,unknown,yes
34,entrepreneur,married,tertiary,no,146,yes,no,788,2,-1,0,unknown,yes
50,technician,married,secondary,no,156,no,yes,1130,3,-1,0,unknown,yes
43,admin.,married,tertiary,no,189,yes,no,1062,4,-1,0,unknown,yes
44,admin.,divorced,secondary,no,163,yes,no,1669,2,-1,0,unknown,yes
51,services,divorced,secondary,no,242,no,yes,1336,4,-1,0,unknown,yes
31,technician,married,secondary,no,1173,yes,no,444,3,-1,0,unknown,yes
39,technician,married,tertiary,no,0,yes,no,894,7,-1,0,unknown,yes
59,management,married,tertiary,no,296,no,yes,805,3,-1,0,unknown,yes
25,services,single,secondary,no,333,no,yes,1056,2,-1,0,unknown,yes
58,management,married,tertiary,no,3864,yes,no,815,4,-1,0,unknown,yes
30,entrepreneur,married,primary,no,2686,yes,no,808,3,-1,0,unknown,yes
34,blue-collar,single,primary,no,-109,yes,no,860,4,-1,0,unknown,yes
51,services,divorced,secondary,no,65,no,yes,881,1,-1,0,unknown,yes
60,retired,married,secondary,no,597,no,no,981,1,-1,0,unknown,yes
51,entrepreneur,married,secondary,no,-799,no,yes,1001,3,-1,0,unknown,yes
37,management,divorced,tertiary,no,1775,no,no,514,5,-1,0,unknown,yes
30,blue-collar,single,primary,no,0,no,no,716,3,-1,0,unknown,yes
46,entrepreneur,divorced,secondary,no,-563,no,yes,769,4,-1,0,unknown,yes
29,student,single,tertiary,no,5,no,no,889,5,-1,0,unknown,yes
27,entrepreneur,married,tertiary,no,139,no,no,448,5,-1,0,unknown,yes
28,management,single,tertiary,no,0,yes,no,767,5,-1,0,unknown,yes
34,blue-collar,single,secondary,no,855,yes,no,578,1,-1,0,unknown,yes
29,blue-collar,single,unknown,no,694,yes,yes,1806,4,-1,0,unknown,yes
27,management,single,tertiary,no,151,yes,no,496,1,-1,0,unknown,yes
26,technician,single,secondary,no,354,no,no,586,1,-1,0,unknown,yes
36,management,married,tertiary,no,673,yes,no,689,1,-1,0,unknown,yes
44,blue-collar,married,primary,no,1265,yes,no,555,1,-1,0,unknown,yes
39,blue-collar,married,tertiary,no,597,no,no,686,6,-1,0,unknown,yes
30,technician,married,secondary,no,-393,yes,yes,435,1,-1,0,unknown,yes
31,unemployed,divorced,tertiary,no,256,yes,no,873,2,-1,0,unknown,yes
56,blue-collar,married,primary,no,0,yes,no,1222,1,-1,0,unknown,yes
29,blue-collar,married,secondary,no,2870,yes,no,988,1,-1,0,unknown,yes
43,blue-collar,married,secondary,no,184,no,yes,1019,11,-1,0,unknown,yes
32,blue-collar,married,secondary,no,1905,yes,no,709,2,-1,0,unknown,yes
30,admin.,single,secondary,no,-36,no,no,561,9,-1,0,unknown,yes
40,blue-collar,married,secondary,no,-839,yes,yes,1018,2,-1,0,unknown,yes
42,services,married,secondary,no,3465,yes,yes,1039,2,-1,0,unknown,yes
27,student,married,secondary,no,119,yes,no,781,2,-1,0,unknown,yes
35,management,married,tertiary,no,36,no,yes,1656,5,-1,0,unknown,yes
35,housemaid,married,primary,no,113,yes,no,923,2,-1,0,unknown,yes
32,blue-collar,single,secondary,no,118,yes,no,1275,1,-1,0,unknown,yes
39,technician,married,secondary,no,251,yes,no,342,2,-1,0,unknown,yes
31,blue-collar,divorced,secondary,no,-277,yes,no,1008,2,-1,0,unknown,yes
26,services,single,secondary,no,-189,no,yes,538,2,-1,0,unknown,yes
42,management,married,tertiary,no,4,yes,no,795,1,-1,0,unknown,yes
27,services,single,secondary,no,1820,yes,no,1027,1,-1,0,unknown,yes
33,self-employed,divorced,secondary,no,1904,yes,no,1584,2,-1,0,unknown,yes
51,blue-collar,married,primary,no,201,yes,no,582,2,-1,0,unknown,yes
33,admin.,married,secondary,no,0,yes,no,1448,7,-1,0,unknown,yes
30,technician,single,tertiary,no,178,no,no,656,3,-1,0,unknown,yes
52,housemaid,married,primary,no,3798,yes,no,1208,1,-1,0,unknown,yes
42,blue-collar,divorced,primary,no,301,yes,no,1175,2,-1,0,unknown,yes
31,management,divorced,tertiary,no,294,yes,no,536,5,-1,0,unknown,yes
27,services,married,secondary,no,0,yes,no,991,5,-1,0,unknown,yes
44,blue-collar,single,secondary,no,292,no,yes,1153,4,-1,0,unknown,yes
40,entrepreneur,divorced,secondary,no,2998,yes,no,623,3,-1,0,unknown,yes
46,housemaid,divorced,primary,no,2084,yes,no,1081,2,-1,0,unknown,yes
32,services,divorced,secondary,no,454,yes,no,978,1,-1,0,unknown,yes
56,technician,divorced,secondary,no,179,no,no,536,1,-1,0,unknown,yes
33,blue-collar,married,secondary,no,661,yes,no,968,1,-1,0,unknown,yes
33,blue-collar,married,secondary,no,89,yes,no,278,2,-1,0,unknown,yes
32,self-employed,married,primary,no,102,yes,no,560,1,-1,0,unknown,yes
41,blue-collar,divorced,primary,no,138,yes,no,640,3,-1,0,unknown,yes
31,admin.,single,secondary,no,622,no,no,420,1,-1,0,unknown,yes
30,admin.,divorced,secondary,no,10,yes,no,658,2,-1,0,unknown,yes
34,admin.,divorced,secondary,no,-251,no,no,641,1,-1,0,unknown,yes
43,entrepreneur,married,secondary,no,104,yes,no,635,3,-1,0,unknown,yes
28,blue-collar,married,secondary,no,173,no,no,588,7,-1,0,unknown,yes
32,admin.,divorced,secondary,no,-46,no,yes,1373,4,-1,0,unknown,yes
31,blue-collar,divorced,secondary,no,0,yes,yes,913,4,-1,0,unknown,yes
35,entrepreneur,single,tertiary,no,145,yes,no,799,2,-1,0,unknown,yes
31,management,married,tertiary,no,325,yes,no,1139,2,-1,0,unknown,yes
25,services,single,secondary,no,2311,no,yes,1105,2,-1,0,unknown,yes
56,retired,divorced,tertiary,no,158,no,yes,854,1,-1,0,unknown,yes
47,technician,married,secondary,no,1981,yes,no,919,2,-1,0,unknown,yes
39,management,married,tertiary,no,1423,yes,no,733,3,-1,0,unknown,yes
51,management,married,tertiary,no,2455,yes,no,553,1,-1,0,unknown,yes
54,technician,divorced,secondary,no,859,no,yes,710,1,-1,0,unknown,yes
58,retired,married,unknown,no,9004,no,no,891,4,-1,0,unknown,yes
42,unemployed,married,unknown,no,970,yes,no,691,10,-1,0,unknown,yes
56,services,married,primary,no,486,no,yes,1877,1,-1,0,unknown,yes
55,housemaid,married,secondary,no,127,yes,no,1130,8,-1,0,unknown,yes
26,blue-collar,single,primary,no,409,yes,no,577,2,-1,0,unknown,yes
40,admin.,single,secondary,no,664,no,no,1342,2,-1,0,unknown,yes
26,technician,single,secondary,no,223,no,yes,1002,3,-1,0,unknown,yes
35,management,single,tertiary,no,-324,no,yes,985,11,-1,0,unknown,yes
34,services,single,secondary,no,-30,no,no,1360,3,-1,0,unknown,yes
41,management,single,tertiary,no,1253,no,no,1134,5,-1,0,unknown,yes
44,management,married,primary,no,4758,yes,no,712,6,-1,0,unknown,yes
33,management,single,tertiary,no,30,yes,no,1077,1,-1,0,unknown,yes
36,management,divorced,tertiary,no,81,no,yes,560,1,-1,0,unknown,yes
38,technician,married,secondary,no,0,yes,no,1545,1,-1,0,unknown,yes
35,technician,married,tertiary,no,328,yes,no,654,2,-1,0,unknown,yes
41,technician,single,tertiary,no,145,no,no,1833,2,-1,0,unknown,yes
41,management,divorced,unknown,no,465,yes,no,1508,1,-1,0,unknown,yes
28,blue-collar,married,secondary,no,751,yes,no,598,5,-1,0,unknown,yes
26,services,married,secondary,no,-379,yes,yes,1237,7,-1,0,unknown,yes
39,blue-collar,single,secondary,no,0,no,no,864,4,-1,0,unknown,yes
25,admin.,married,unknown,no,349,yes,no,1037,8,-1,0,unknown,yes
37,admin.,married,secondary,no,1110,yes,no,802,11,-1,0,unknown,yes
25,management,married,secondary,no,2228,yes,no,754,1,-1,0,unknown,yes
46,management,divorced,tertiary,no,2166,yes,no,870,1,-1,0,unknown,yes
25,blue-collar,single,secondary,no,-247,yes,no,633,1,-1,0,unknown,yes
28,technician,single,tertiary,no,-123,no,yes,690,1,-1,0,unknown,yes
33,services,divorced,secondary,no,44,no,yes,529,1,-1,0,unknown,yes
32,management,single,secondary,no,131,yes,yes,1152,2,-1,0,unknown,yes
32,blue-collar,married,secondary,no,476,yes,no,956,9,-1,0,unknown,yes
47,technician,single,secondary,no,1101,yes,no,957,3,-1,0,unknown,yes
50,entrepreneur,married,tertiary,no,-168,yes,no,1327,2,-1,0,unknown,yes
27,technician,married,secondary,no,-392,yes,no,228,2,-1,0,unknown,yes
45,admin.,married,secondary,no,524,yes,no,808,1,-1,0,unknown,yes
51,admin.,single,secondary,no,895,no,no,638,2,-1,0,unknown,yes
36,admin.,married,secondary,no,212,yes,yes,1201,6,-1,0,unknown,yes
51,self-employed,married,secondary,no,95,yes,no,1309,4,-1,0,unknown,yes
33,services,single,tertiary,no,395,yes,no,1359,6,-1,0,unknown,yes
59,technician,married,secondary,no,135,yes,yes,416,4,-1,0,unknown,yes
38,entrepreneur,married,tertiary,no,0,no,no,532,2,-1,0,unknown,yes
40,services,married,secondary,no,471,yes,no,430,4,-1,0,unknown,yes
51,blue-collar,married,primary,no,603,yes,no,853,2,-1,0,unknown,yes
41,entrepreneur,single,secondary,no,663,no,no,1204,1,-1,0,unknown,yes
38,entrepreneur,married,secondary,no,593,yes,yes,1484,24,-1,0,unknown,yes
31,management,married,tertiary,no,1224,yes,yes,1441,2,-1,0,unknown,yes
28,admin.,single,secondary,no,2,yes,no,454,1,-1,0,unknown,yes
41,blue-collar,married,secondary,yes,720,no,yes,651,1,-1,0,unknown,yes
33,management,divorced,tertiary,no,990,yes,no,1491,2,-1,0,unknown,yes
25,student,single,secondary,no,1747,yes,no,903,1,-1,0,unknown,yes
45,admin.,divorced,secondary,no,59,yes,no,873,8,-1,0,unknown,yes
31,blue-collar,married,primary,no,33,yes,no,901,2,-1,0,unknown,yes
28,services,single,secondary,no,340,yes,no,821,2,-1,0,unknown,yes
49,technician,divorced,secondary,no,305,no,no,367,2,-1,0,unknown,yes
25,services,married,secondary,no,0,yes,no,458,9,-1,0,unknown,yes
28,unemployed,single,tertiary,no,497,yes,no,1602,6,-1,0,unknown,yes
54,retired,married,secondary,no,1371,no,no,1492,2,-1,0,unknown,yes
28,technician,single,tertiary,no,1628,yes,no,1422,2,-1,0,unknown,yes
27,technician,single,tertiary,no,372,yes,yes,728,2,-1,0,unknown,yes
49,blue-collar,single,primary,no,566,yes,no,979,2,-1,0,unknown,yes
53,blue-collar,married,primary,no,343,yes,no,616,5,-1,0,unknown,yes
26,technician,single,secondary,no,941,no,yes,784,1,-1,0,unknown,yes
37,services,married,secondary,no,775,no,yes,1000,1,-1,0,unknown,yes
34,blue-collar,single,secondary,no,1759,no,yes,695,1,-1,0,unknown,yes
51,retired,married,primary,no,1495,no,no,1946,4,-1,0,unknown,yes
39,housemaid,married,secondary,no,1444,no,no,362,8,-1,0,unknown,yes
35,technician,single,tertiary,no,470,yes,no,743,13,-1,0,unknown,yes
51,unemployed,married,primary,no,1162,yes,no,2015,1,-1,0,unknown,yes
30,management,single,tertiary,no,2,yes,yes,1031,8,-1,0,unknown,yes
42,blue-collar,single,primary,no,1628,yes,no,590,8,-1,0,unknown,yes
54,management,married,secondary,no,1134,yes,no,1330,3,-1,0,unknown,yes
51,blue-collar,married,primary,no,0,yes,yes,946,3,-1,0,unknown,yes
57,retired,divorced,primary,no,63,no,yes,1448,17,-1,0,unknown,yes
30,management,married,tertiary,no,1221,yes,no,279,4,-1,0,unknown,yes
37,blue-collar,single,secondary,no,5024,no,yes,661,4,-1,0,unknown,yes
39,technician,married,secondary,no,10685,yes,no,1369,9,-1,0,unknown,yes
35,technician,married,tertiary,no,1629,no,no,653,4,-1,0,unknown,yes
48,management,married,secondary,no,268,yes,no,458,7,-1,0,unknown,yes
31,management,married,tertiary,no,0,yes,yes,664,8,-1,0,unknown,yes
35,self-employed,married,secondary,no,5613,yes,no,699,3,-1,0,unknown,yes
48,housemaid,married,secondary,no,513,no,yes,939,3,-1,0,unknown,yes
53,housemaid,married,primary,no,362,no,no,1169,2,-1,0,unknown,yes
27,technician,single,secondary,no,3933,no,no,837,3,-1,0,unknown,yes
55,technician,married,secondary,no,3899,yes,no,596,4,-1,0,unknown,yes
40,services,married,secondary,no,473,yes,no,383,3,-1,0,unknown,yes
40,self-employed,single,tertiary,no,1616,no,no,1009,7,-1,0,unknown,yes
38,blue-collar,divorced,secondary,no,1817,yes,no,1096,4,-1,0,unknown,yes
54,retired,single,secondary,no,129,no,yes,867,2,-1,0,unknown,yes
54,technician,married,secondary,no,1938,no,yes,551,3,-1,0,unknown,yes
50,admin.,single,secondary,no,133,no,no,890,4,-1,0,unknown,yes
48,management,divorced,tertiary,no,2263,no,no,874,2,-1,0,unknown,yes
41,services,married,unknown,no,1538,no,no,710,2,-1,0,unknown,yes
51,blue-collar,divorced,primary,no,5,no,no,600,2,-1,0,unknown,yes
42,technician,single,tertiary,no,2625,no,no,2516,2,-1,0,unknown,yes
58,retired,divorced,secondary,no,1080,yes,no,1058,2,-1,0,unknown,yes
47,unemployed,married,secondary,no,312,no,no,884,1,-1,0,unknown,yes
58,admin.,married,secondary,no,145,yes,no,616,13,-1,0,unknown,yes
41,blue-collar,married,secondary,no,-190,no,yes,808,3,-1,0,unknown,yes
50,admin.,married,secondary,no,2678,no,no,1011,6,-1,0,unknown,yes
46,housemaid,married,secondary,no,271,yes,no,1013,29,-1,0,unknown,yes
44,blue-collar,married,secondary,no,0,no,no,684,2,-1,0,unknown,yes
36,services,married,secondary,no,0,no,no,843,2,-1,0,unknown,yes
58,management,divorced,secondary,no,3161,no,no,542,2,-1,0,unknown,yes
44,unemployed,single,primary,yes,-4,no,yes,788,2,-1,0,unknown,yes
49,entrepreneur,divorced,unknown,yes,-701,yes,no,988,2,-1,0,unknown,yes
55,management,married,tertiary,no,-375,no,no,814,2,-1,0,unknown,yes
52,unemployed,married,primary,no,959,no,no,694,2,-1,0,unknown,yes
60,retired,divorced,secondary,no,1091,no,no,441,5,-1,0,unknown,yes
41,services,married,unknown,yes,-1,no,yes,1171,4,-1,0,unknown,yes
36,management,married,tertiary,no,96,no,no,729,4,-1,0,unknown,yes
41,blue-collar,divorced,primary,no,0,no,no,509,2,-1,0,unknown,yes
50,entrepreneur,married,tertiary,no,230,no,no,1089,4,-1,0,unknown,yes
44,housemaid,married,primary,no,-156,no,yes,1211,2,-1,0,unknown,yes
54,technician,married,secondary,no,114,no,no,458,3,-1,0,unknown,yes
35,management,married,tertiary,no,-468,yes,no,540,8,-1,0,unknown,yes
59,retired,divorced,secondary,no,679,no,no,761,4,-1,0,unknown,yes
42,entrepreneur,married,unknown,no,206,yes,no,695,2,-1,0,unknown,yes
27,management,single,tertiary,no,1,yes,no,764,4,-1,0,unknown,yes
59,housemaid,divorced,primary,no,2518,no,no,675,3,-1,0,unknown,yes
43,admin.,married,secondary,no,378,no,no,782,8,-1,0,unknown,yes
39,technician,single,secondary,no,391,no,yes,962,4,-1,0,unknown,yes
33,unemployed,married,secondary,no,-144,no,no,481,3,-1,0,unknown,yes
36,self-employed,single,tertiary,no,1240,no,no,812,3,-1,0,unknown,yes
35,blue-collar,divorced,primary,no,1792,yes,no,630,6,-1,0,unknown,yes
50,blue-collar,married,unknown,no,2284,yes,no,1088,17,-1,0,unknown,yes
55,technician,married,secondary,no,264,yes,yes,1150,5,-1,0,unknown,yes
51,unemployed,divorced,tertiary,no,0,no,no,574,2,-1,0,unknown,yes
48,entrepreneur,married,tertiary,yes,-392,no,no,725,4,-1,0,unknown,yes
55,housemaid,divorced,primary,no,77,no,no,463,6,-1,0,unknown,yes
30,services,married,secondary,no,48,yes,no,662,13,-1,0,unknown,yes
